Unnamed: 0,university,sent_id,original_sentence,translation,word_id,first_cs_word_form,first_cs_word_translation,governer_first_cs_word,preceding_word,governer_trans,preceding_trans,Unnamed: 12,Unnamed: 13,preceding_prob
825,PSU,730,公路 车 preferred,公路 车 最好,3,preferred,最好,最好,车,The best,car,,,7.834480921569991e-06
826,PSU,733,目前 住 有 两 名 访问 学者 ( 男生 ) ， 人 都 很 nice ， 安静 。,目前 住 有 两 名 访问 学者 （ 男生 ） ， 人 都 很 好 ， 安静 。,15,nice,好,有,很,There are,very,,,0.00026469031233456857
827,PSU,738,我 是 第一 车主 ， 车 还 在 warranty 期内 。,我 是 第一 车主 ， 车 还 在 担保 期内 。,9,warranty,担保,期内,在,During the period of,in,,,0.09654606090060498
828,PSU,740,the park 的 所有 公寓 都 是 full furnished ， 所有 家具 家电 齐全 并且 不 需要 额外 支付 上网 费用 。,帕克 小区 的 所有 公寓 都 是 全 家 具 的 ， 所有 家具 家电 齐全 并且 不 需要 额外 支付 上网 费用 。,8,full,全,furnished,是,有家具的,is,,,0.00013407296921349445
829,PSU,742,本人 今年 夏天 毕业 所以 去年 签 的 lease 就 没法 用 了 。,本人 今年 夏天 毕业 所以 去年 签 的 租房 合同 就 没法 用 了 。,9,lease,租房,就,的,it,the,,,8.788780493929464e-05
830,PSU,746,另外 有 大 的 backyard 。,另外 有 大 的 后院 。,5,backyard,后院,有,的,There are,the,,,0.19728301128730524
831,PSU,748,apartment 小区 是 距离 penn state,公寓 小区 是 距离 宾州 州立,1,apartment,公寓,小区,,community,,,,0.0
832,PSU,754,房子 后面 有 个 deck ， 夏天 可以 烧烤 。,房子 后面 有 个 露天 台 ， 夏天 可以 烧烤 。,5,deck,露天,，,个,.,a,,,5.875860691177493e-06
833,PSU,755,我 也 想 找 fall 一 个 学期 的,我 也 想 找 秋季 一 个 学期 的,5,fall,秋季,学期,找,semester,Looking for a,,,0.00012454075596238869
834,PSU,758,客厅 有 电视 ， 是 expended cable ，,客厅 有 电视 ， 是 已 付款 线缆,6,expended,已,cable,是,电缆,is,,,0.0960297641991654
835,PSU,762,小区 安静 ， 无 party ， 十分 安全 。,小区 安静 ， 无 派对 ， 十分 安全 。,5,party,派对,无,无,There is no,There is no,,,0.00022829154906192926
836,PSU,765,尽可能 近 一些 ， 因为 我 没有 car 。,尽可能 近 一些 ， 因为 我 没有 车 。,8,car,车,没有,没有,There is no,There is no,,,0.00022829154906192926
837,PSU,766,一般来说 moderate accident 以上 的 就是 比较 严重 的 了 。,一般来说 中等 事故 以上 的 就是 比较 严重 的 了 。,2,moderate,中等,accident,一般来说,事故,In general,,,0.0003525581202430577
838,PSU,767,forest apartment 小区 是 state,森林 公寓 小区 是 州,5,state,州,州,是,state,is,,,3.3518242303373614e-05
839,PSU,772,有意 帮 付 $450 security deposit,有意 帮 付 $450 保证金,5,security,保证金,付,$450,pay,$450,,,3.8193094492653704e-05
840,PSU,773,走路 去 学校 15-18 min ， 然后 坐 校园 环线 可 方便 到达 校园 任何 地方 。,走路 去 学校 15-18 分 ， 然后 坐 校园 环线 可 方便 到达 校园 任何 地方 。,5,min,分,15-18,15-18,15 to 18,15 to 18,,,3.9349784166433846e-05
841,PSU,777,两 人 都 是 phd （ ee 和 ie 专业 ） ， 人 非常 nice 。,两 人 都 是 博士生 （ 电子 工程 和 工业 工程 专业 ） ， 人 非常 友好 。,10,ie,工业,）,ie,),即,,,6.855170806373742e-06
842,PSU,778,出租 的 此 房间 月 租金 便宜 ， 设施 齐全 ， 有 兴趣 的 人 可以 联系 我 看 房 ， thanks !,出租 的 此 房间 月 租金 便宜 ， 设施 齐全 ， 有 兴趣 的 人 可以 联系 我 看 房 ， 谢谢 ！,22,thanks,谢谢,便宜,，,cheap,",",,,0.00034208725856533866
843,PSU,780,有 ride 话 ， 麻烦 请 联系 tan em@31,有 搭车 话 ， 麻烦 请 联系 坦 em@31,2,ride,搭车,有,有,There are,There are,,,0.0033208885955322703
844,PSU,781,rt 一 个 bedroom 或者 两 个 bedroom 都 可以 ， 最好 有 两 个 床 可以 容纳 下 三 个 人 。,租 一 个 卧室 或者 两 个 卧室 都 可以 ， 最好 有 两 个 床 可以 容纳 下 三 个 人 。,4,bedroom,卧室,bedroom,个,卧室,a,,,4.896550575981244e-06
845,PSU,782,此 车 没有 任何 事故 ， clear title 。,此 车 没有 任何 事故 ， 无 拖车 记录 。,7,clear,无,没有,，,There is no,.,,,6.463446760295243e-05
846,PSU,783,人 很 nice ， 不 开 party 。,人 很 好 ， 不 开 派对 。,3,nice,好,好,很,good,very,,,0.00026469031233456857
847,PSU,787,小区 后面 一路 之 隔 就 是 high school .,小区 后面 一路 之 隔 就是 高中 。,6,high,就是,是,隔,is,every,,,0.00016158616900738106
848,PSU,788,有 兴趣 可 email 至 em@32,有 兴趣 可 邮件 至 em@32,4,email,邮件,可,可,Can be,Can be,,,0.0013248049017781365
849,PSU,800,业务 有 房地产 广告 设计 包装 ， building technology ， 房地产 保险 评估 以及 施工 管理 技术 咨询 ， 承接 外包 业务 。,业务 有 房地产 广告 设计 包装 ， 楼房 技术 ， 房地产 保险 评估 以及 施工 管理 技术 咨询 ， 承接 外包 业务 。,8,building,楼房,technology,，,技术,.,,,0.00014591720716424108
850,PSU,801,bus 直接 开进 小区 里面 。,公交 直接 开进 小区 里面 。,1,bus,公交,开进,,Into the,,,,0.0
851,PSU,802,茶几 ( size : 19 .,茶几 （ 尺寸 ： 19 。,3,size,尺寸,茶几,(,Tea table,(,,,3.747844989131249e-05
852,PSU,803,求 一起 willing to pay any reasonable price !,求 一起 ， 愿意 付 任何 该 付 的 钱,4,willing,愿意,求,willing,request,愿意,,,4.40689551838312e-05
853,PSU,805,imperial towers 的 房东 会 在 新房 客 搬入 之前 做 inspection ， 可以 保证 房间 的 干净 整洁 ， 而且 平时 修理 非常 及时 。,皇家 塔 的 房东 会 在 新房 客 搬入 之前 做 检查 ， 可以 保证 房间 的 干净 整洁 ， 而且 平时 修理 非常 及时 。,12,inspection,检查,做,做,do,do,,,5.875860691177493e-06
854,PSU,807,环境 ： 周围 有 多 个 公园 绿地 ， 方便 散步 跑步 ， 步行 数 分钟 到 state,环境 ： 周围 有 多 个 公园 绿地 ， 方便 散步 跑步 ， 步行 数 分钟 到 州,18,state,州,到,到,to,to,,,0.0002365118673307549
855,PSU,808,college 最 大 的 健身 中心 ymca ， 提供 各 种 健身 器械 和 游泳 、 攀岩 、 舞蹈 、 篮球 等 场地 。,学校 最 大 的 健身 中心 健身房 ， 提供 各 种 健身 器械 和 游泳 、 攀岩 、 舞蹈 、 篮球 等 场地 。,1,college,学校,中心,,center,,,,0.0
856,PSU,809,小区 后面 一路 之 隔 就 是 村里 的 high school ， 同时 有 运动场 等 方便 运动 。,小区 后面 一路 之 隔 就 是 村里 的 高中 ， 同时 有 运动场 等 方便 运动 。,10,high,高中,高中,的,High school,the,,,8.788780493929464e-05
857,PSU,816,求 ride ？,求 搭车 ？,2,ride,搭车,求,求,request,request,,,2.2524132649513725e-05
858,PSU,831,厨房 设备 齐全 bus r line is right in front of the house .,厨房 设备 齐全 r 号 公交线 就 房子 面前 。,5,bus,号,bus,bus,公共汽车,公共汽车,,,9.988963175001738e-05
859,PSU,835,新 att 无 合约 手机 ， 求 加 一 个 family plan ， 有 空位 的 holder 请 联系 em@40,新艾缇缇 无 合约 手机 ， 求 加 一 个 家庭 套餐 ， 有 空位 的 账户 拥有 着 请 联系 em@40,10,family,家庭,family,一,家庭,one,,,8.519998002207365e-05
860,PSU,837,因为 是 新 签 的 lease ， 屋子 里 的 地毯 都 是 全新 的 。,因为 是 新 签 的 租房 合同 ， 屋子 里 的 地毯 都 是 全新 的 。,6,lease,租房,，,的,.,the,,,8.788780493929464e-05
861,PSU,839,office 的 人 态度 都 挺 好 的 。,办公室 的 人 态度 都 挺 好 的 。,1,office,办公室,态度,,attitude,,,,0.0
862,PSU,844,需要 share 卫生间 。,需要 共用 卫生间 。,2,share,共用,卫生间,需要,toilet,Need to be,,,0.00012454334108269677
863,PSU,846,请问 下 ride for five 还 有 吗 ？,五 人 搭车,1,ride,五,下,,Under the,,,,0.0
864,PSU,850,周边 ： 有 免费 的 bus,周边 ： 有 免费 的 公交,6,bus,公交,有,的,There are,the,,,0.0003641066204627921
865,PSU,851,pass ( 可以 乘坐,卡 （ 可以 乘坐,1,pass,卡,乘坐,,take,,,,0.0
866,PSU,856,整个 apartment 还 非常 新 ， 去年 新造 的 一 栋 。,整个 公寓 还 非常 新 ， 去年 新造 的 一 栋 。,2,apartment,公寓,新,整个,new,The whole,,,4.6963790917202836e-05
867,PSU,859,如果 是 ， 请 现在 就 添加 days,如果 是 ， 请 现在 就 添加 日程,8,days,日程,添加,添加,add,add,,,0.00018606892188728727
868,PSU,866,安静 不 开 party 。,安静 不 开 派对 。,4,party,派对,开,开,open,open,,,9.891032163482114e-05
869,PSU,867,房租 合同 包 buss pass 和 网络 ， 不 包 水电 。,房租 合同 包公 交卡 和 网络 ， 不 包 水电 。,3,buss,包公,包公,合同,bao,The contract,,,0.00010378611756891398
870,PSU,868,求 ride 去 newark 机场 ！,求 搭车 去 纽瓦克 机场 ！,2,ride,搭车,求,求,request,request,,,2.2524132649513725e-05
871,PSU,870,lease 什么 时候 到 什么 时候 的 ？,租金 什么 时候 到 什么 时候 的 ？,1,lease,租金,到,,to,,,,0.0
872,PSU,872,lease 从 2017-7 月 开始 。,租金 从 2017-7 月 开始 。,1,lease,租金,开始,,start,,,,0.0
873,PSU,873,小区 附近 有 几 个 大型 超市 ， 比较 方便 ， 而且 没有 party ， 很 清静 。,小区 附近 有 几 个 大型 超市 ， 比较 方便 ， 而且 没有 派对 ， 很 清静 。,14,party,派对,没有,没有,There is no,There is no,,,0.00022829154906192926
874,PSU,874,因为 有 baby ， 所以 额外 注意 环境 卫生 。,因为 有 婴儿 ， 所以 额外 注意 环境 卫生 。,3,baby,婴儿,有,有,There are,There are,,,0.0033208885955322703
875,PSU,878,可以 预约 暑期 机场 ride,可以 预约 暑期 机场 拼 车,5,ride,拼,预约,机场,To make an appointment,The airport,,,4.1521341969772464e-05
876,PSU,879,之前 把 title 理解 错 了 title 的 名字 是 我,之前 把 头衔 理解 错 了 头衔 的 名字 是 我,3,title,头衔,理解,把,understand,the,,,6.27770035280676e-05
877,PSU,882,不 party 。,不 派对 。,2,party,派对,不,不,Don't,Don't,,,9.891032163482114e-05
878,PSU,892,cable 是 免费 的 。,光纤 是 免费 的 。,1,cable,光纤,是,,is,,,,0.0
879,PSU,894,apartment 是 四 室 两 卫 ， 在 第一 层 ， 不用 爬 楼梯 ， 距离 bus stop 只要 1-2 分钟 。,公寓 是 四 室 两 卫 ， 在 第一 层 ， 不用 爬 楼梯 ， 距离 公交 车站 只要 1-2 分钟 。,1,apartment,公寓,卫,,who,,,,0.0
880,PSU,895,如果 有 想要 看看 apartment 的 可以 联系 我 。,如果 有 想要 看看 公寓 的 可以 联系 我 。,5,apartment,公寓,看看,看看,Take a look at,Take a look at,,,0.0
881,PSU,911,个人 联系 方式 pn-11 （ preferred ） 。,个人 联系 方式 814-777-7220 （ 首选 ） 。,6,preferred,首选,首选,（,The preferred,(,,,7.834480921569991e-06
882,PSU,912,什么 size ?,什么 大小 ？,2,size,大小,大小,什么,The size of the,what,,,3.2317233801476215e-05
883,PSU,914,租 主 是 好 相处 热心肠 逗 比 又 安静 的 phd 。,租 主 是 好 相处 热心肠 逗 比 又 安静 的 研究生 。,12,phd,研究生,逗,的,To make,the,,,2.5110801411227038e-05
884,PSU,934,如有 意向 ， 请 email 联系 ： em@49,如有 意向 ， 请 邮箱 联系 ： em@49,5,email,邮箱,联系,请,contact,please,,,0.00016452409935296982
885,PSU,939,房间 不 带 厨房 ， shared bathroom 。,房间 不 带 厨房 ， 公共 浴室 。,6,shared,公共,bathroom,，,浴室,.,,,1.762758207353248e-05
886,PSU,941,二 楼 有 一 个 share 的 卫生间 + 浴室 。,二 楼 有 一 个 公共 的 的 卫生间 + 浴室 。,6,share,公共,+,个,+,a,,,4.602757541422369e-05
887,PSU,944,想 锻炼 英语 的 女生 想 和 外国人 一起 住 的 可以 考虑 这个 apt 。,想 锻炼 英语 的 女生 想 和 外国人 一起 住 的 可以 考虑 这个 公寓 。,15,apt,公寓,考虑,这个,consider,this,,,4.896550575981244e-06
888,PSU,945,三 室 individual bathroom 。,三 室 独立 的 卧室 。,3,individual,独立,。,室,.,room,,,4.7006885529419944e-05
889,PSU,946,一 个 american 一 个 black 。,一 个 美国人 一 个 黑人 。,3,american,美国人,black,个,黑色的,a,,,2.4482752879906222e-05
890,PSU,947,有 free off street parking lot 。,有 免费 的 街边 停车位 。,2,free,免费,parking,有,停车,There are,,,4.125327447866174e-05
891,PSU,955,router 已 卖,路由器 已 卖,1,router,路由器,卖,,sell,,,,0.0
892,PSU,963,无 事故 记录 ， clean title ， 按时 保养 。,无 事故 记录 ， 干净 的 头衔 ， 按时 保养 。,5,clean,干净,，,，,.,.,,,2.4482752879906222e-05
893,PSU,966,本人 女 ， 安静 爱 干净 ， 不 开 party 。,本人 女 ， 安静 爱 干净 ， 不 开 派对 。,10,party,派对,开,开,open,open,,,9.891032163482114e-05
894,PSU,967,可以 为 你 提供 mock interview 和 内推 。,可以 为 你 提供 模拟 面试 和 内推 。,5,mock,模拟,内推,提供,push,provide,,,4.896550575981244e-06
895,PSU,968,公寓 离 bus stop 稍 远 但 环境 安静 绝 不 会 吵闹 。,公寓 离 公交 车站 稍 远 但 环境 安静 绝 不 会 吵闹 。,3,bus,公交,stop,离,停止,From the,,,6.19668270918968e-05
896,PSU,969,yellow ， 包 很 轻 ， 很 新 。,黄色 ， 包 很 轻 ， 很 新 。,1,yellow,黄色,轻,,light,,,,0.0
897,PSU,971,居住 情况 ： 有 衣帽间 ， 两 人 share 一 个 卫生间 。,居住 情况 ： 有 衣帽间 ， 两 人 公共 的 一 个 卫生间 。,9,share,公共,。,人,.,people,,,4.602757541422369e-05
898,PSU,972,卧室 里 带有 十分 宽敞 的 独立 卫浴 ， 以及 walk in closet ， 十分 适合 女生 。,卧室 里 带有 十分 宽敞 的 独立 卫浴 ， 以及 壁橱 衣柜 ， 十分 适合 女生 。,11,walk,壁橱,in,以及,在,As well as,,,0.00024898848428260193
899,PSU,980,求 分享 一 条 line 。,求 分享 一 条 线 。,5,line,线,分享,条,share,article,,,7.932411933089616e-05
900,PSU,981,因为 物品 太 多 ， 准备 搞 一 个 garage sale 。,因为 物品 太 多 ， 准备 搞 一 个 车库 拍卖 。,10,garage,车库,sale,个,出售,a,,,7.834480921569991e-06
901,PSU,983,本 帖 由 更新 ， 毕业 甩卖 ， 准备 搞 一 个 garage sale ， 请 大家 多多 关注 。,本 帖 由 更新 ， 毕业 甩卖 ， 准备 搞 一 个 车库 拍卖 ， 请 大家 多多 关注 。,13,garage,车库,sale,个,出售,a,,,7.834480921569991e-06
902,PSU,984,如果 有 兴趣 ， 请 留言 ， 我 分别 告诉 大家 garage sale 的 地址 。,如果 有 兴趣 ， 请 留言 ， 我 分别 告诉 大家 车库 拍卖 的 地址 。,12,garage,车库,sale,大家,出售,everyone,,,7.834480921569991e-06
903,PSU,989,学校 计算机 lab 同款 。,学校 计算机 实验室 同款 。,3,lab,实验室,同款,计算机,With the money,The computer,,,6.214139238146529e-05
904,PSU,992,本人 为 at&t family plan 的 holder ， 邀请 新 成员 加入 。,本人 为 at&t 家庭 套餐 的 持有 至 ， 邀请 新 成员 加入 。,4,family,家庭,plan,at&t,计划,at&t,,,8.519998002207365e-05
905,PSU,995,房间 是 三 楼 ， 最 大 的 那 间 ～～～一 人 住 或 couple 住 都 相当 合适 ！,房间 是 三 楼 ， 最 大 的 那 间 ～～～一 人 住 或 情侣 住 都 相当 合适 ！,15,couple,情侣,合适,或,appropriate,or,,,9.695170140442864e-05
906,PSU,996,lease 是 到 明年 八月 的,租金 是 到 明年 八月 的,1,lease,租金,八月,,August,,,,0.0
907,PSU,999,驾照 permit 已经 拿到 了 ， 求 老 司机 带 一下 ， 自己 没有 车 。,驾照 许可证 已经 拿到 了 ， 求 老 司机 带 一下 ， 自己 没有 车 。,2,permit,许可证,拿到,驾照,get,A driver's license,,,8.303923603902844e-05
908,PSU,1004,因 搬家 变成 full size 床 不 能 再 用 。,因 搬家 变成 全 尺寸 床 不 能 再 用 。,4,full,全,size,变成,大小,become,,,0.00011947583405394236
909,PSU,1014,但是 不 是 独立 卫生间 ， 要 share 。,但是 不 是 独立 卫生间 ， 要 公共 的 。,8,share,公共,要,要,to,to,,,0.00019477447897826874
910,PSU,1018,有 人 要 加入 family plan 吗 ？,有 人 要 加入 家庭 套餐 吗 ？,5,family,家庭,plan,加入,计划,join,,,8.519998002207365e-05
911,PSU,1019,需要 注意 的 是 ， 要 与 房东 签 lease ， 一般 是 一 年 一 签 。,需要 注意 的 是 ， 要 与 房东 签 租金 ， 一般 是 一 年 一 签 。,10,lease,租金,签,签,sign,sign,,,2.3503442764709972e-05
912,PSU,1024,hello ， 房子 还 有 吗,你 好 ， 房子 还 有 吗,1,hello,你,，,,.,,,,0.0
913,PSU,1035,说话 这么 mean,说话 这么 刻薄,3,mean,刻薄,刻薄,这么,mean,so,,,0.00024091028833827721
914,PSU,1036,至于 你 说 我 mean ， 我 只 能 说 你 太 贪心 。,至于 你 说 我 刻薄 ， 我 只 能 说 你 太 贪心 。,5,mean,刻薄,说,我,said,I,,,0.0012695009450729257
915,PSU,1039,请 问 lease 从 什么 时候 开始,请 问 租金 从 什么 时候 开始,3,lease,租金,问,问,ask,ask,,,2.3503442764709972e-05
916,PSU,1040,phd 新生 ， 男 ， 有意 lease 请 问 房租 如何 ？,研究生 新生 ， 男 ， 有意 租金 请 问 房租 如何 ？,7,lease,租金,问,有意,ask,intentionally,,,2.3503442764709972e-05
917,PSU,1045,can you send me pictures of 厨具 （ 全新 的 ） ?,你 能 发给 我 照片 厨具 （ 全新 的 ） ？,1,can,你,send,,发送,,,,0.0
918,PSU,1051,这 是 floor plan 。,这 是 平面图 。,3,floor,平面图,平面图,是,The floor plan,is,,,0.00011359997336276487
919,PSU,1054,如有 需要 请 尽快 email 我 ， 谢谢 ！,如有 需要 请 尽快 电子 邮件 我 ， 谢谢 ！,5,email,电子,我,尽快,I ,As soon as possible,,,0.0
920,PSU,1058,hello 请 问 房间 还 有 吗,你 好 请问 房间 还 有 吗,1,hello,你,请,,please,,,,0.0
921,PSU,1061,大家 都 在 哪里 做 的 car inspection ？,大家 都 在 哪里 做 的 汽车 检查 ？,7,car,汽车,inspection,的,检查,the,,,0.00010044320564490815
