,file,type,conversation,speaker,filtered_transcript_2015,length_of_turn,direction_of_code_switches,first_cs_word,first_cs_word_eng_pos,word_length_eng,english_translation,english_wbw_translation,first_cs_word_zh,word_length_zh,first_cs_word_zh_pos,first_cs_word_eng_raw_freq,first_cs_word_zh_raw_freq,first_cs_word_eng_freq,first_cs_word_zh_freq,chinese_translation,chinese_wbw_translation,cs word en surprisal,cs word en wbw surprisal,cs word zh surprisal,cs word zh wbw surprisal
13563,UI28FAZ_0102,Interview,-1,28,"['它', '的', 'diameter', 'around', 'around', 'two', 'inch', 'only']",8,['man > eng'],diameter,0,8,"its diameter art, around two inch only",its diameter around around two inch only,直径,2,0,11398269,119120,14.930910299284728,17.78265517064006,它直径仅大约两英寸,它 的 直径 仅 大约 两 英寸,12.404914306839656,12.404914306839656,23.830009644644623,23.953010344021205
13566,UI28FAZ_0102,Interview,-1,28,"['很', '好笑', '他们', '的', 'translation', 'direct', 'translation', 'uncle', '不会', '讲', '英文']",11,"['man > eng', 'eng > man']",translation,0,11,very funny their translation diary translation uncle can not speak english,funny them translation direct translation uncle can't speak english,翻译,2,0,9508077,1606585,15.192499553259562,14.029145422924396,很很好笑的翻译直接翻译叔叔不不会英文讲英文讲英文,很 好笑 他们 的 翻译 直接 翻译 叔叔 不会 讲 英文,14.09933249554852,17.49495158575039,22.99907783185873,22.99907783185873
13569,UI28FAZ_0102,Interview,-1,28,"['然后', '就', 'translate', '到', '咸鸭蛋']",5,"['man > eng', 'eng > man']",translate,0,9,then translate to salted duck eggs,then translate to salty duck eggs,翻译,2,0,2342460,1606585,17.21362872753673,14.029145422924396,然后翻译到到咸鸭蛋,然后 就 翻译 到 咸鸭蛋,16.965417312435203,16.965417312435203,23.43790486538616,22.87607713248215
13577,UI18MAZ_0105,Interview,-1,18,"['但是', '机', '不', '便宜', '他', 'hardware', '太', '贵', '了']",9,"['man > eng', 'eng > man']",hardware,0,8,but the machine is not cheap. hardware is too expensive,but the machine is not cheap him hardware too expensive,硬件,2,0,3970142,313578,16.45246253093721,16.386246483243365,硬件太太太太太太贵,但是 机不 便宜 他 硬件 太贵 了,14.898665796103028,17.695754830844518,24.284204581924616,24.258838338992057
13591,UI18MAZ_0105,Interview,-1,18,"['然后', '或者', '他们', '可以', 'control', '一些', 'device', '这样', '不要', '太', '多', '粒', '写', '的', '东西', '比较', 'standardize']",17,"['man > eng', 'eng > man', 'man > eng', 'eng > man', 'man > eng']",control,0,7,"then or they can control some device, so do not write too many pieces of writing. standardize",then or they can control some device don't compare too much of writing in this way standardize,控制,2,1,77492036,9480454,12.16567699562433,11.468186586224537,然后或者或者控制设备这样这样这样不要太多粒写的东西东西东西东西东西,然后 或者 他们 可以 控制 一些 设备 这样 不要 太 多粒 写 的 东西 比较 标准化,10.58960583967289,10.58960583967289,23.864605200403204,23.830009644644623
13592,UI18MAZ_0105,Interview,-1,18,"['可能', 'user', '他们', '会', '写', '自己', '喜欢', '的', '东西', '出来', '给', '自己', '用']",13,"['man > eng', 'eng > man']",user,0,4,maybe user will write what they like and come out for themselves,possible user they will write what they like and come out for themselves,用户,2,0,12653393,2164096,14.780200750553544,13.599378235781453,可能用户他们他们会自己的的东西给给用,可能 用户 他们 会 写 自己 喜欢 的 东西 出来 给 自己 用,16.51453267650176,16.410139757348684,23.80843239289709,23.80843239289709
13593,UI18MAZ_0105,Interview,-1,18,"['不', '可能', '他', 'user', '写', '出来', '的', '东西', '不', '不', '喜欢', '的']",12,"['man > eng', 'eng > man']",user,0,4,i can't like what he wrote from the user,impossible for him user i don’t like what i write,用户,2,0,12653393,2164096,14.780200750553544,13.599378235781453,用户写写写出来东西不不喜欢喜欢,不 可能 他 用户 写 出来 的 东西 不 不 喜欢 的,13.831468823617278,23.40648474069348,24.420959724578083,24.282874481915428
13594,UI18MAZ_0105,Interview,-1,18,"['所以', '他', '给', '自己', 'design', '他们', '要', '东西', '我', '觉得', '这', 'concept', '是', '很', '不错']",15,"['man > eng', 'eng > man', 'man > eng', 'eng > man']",design,0,6,so he design for himself.,so he gives himself design they think of this concept it's very good,设计,2,0,33966430,6597709,13.355615451698533,11.991177587303117,设计设计他们他们他们东西我这这这这这是是是很很,所以 他 给 自己 设计 他们 要 东西 我 觉得 这 概念 是 很 不错,16.288379133729922,15.649919834761807,22.632274517934984,22.830463737811247
13599,UI18MAZ_0105,Interview,-1,18,"['对', '还有', 'socialize', '还', 'chatting', '这样', '找', '朋友', 'share', '那些', '资料']",11,"['man > eng', 'eng > man', 'man > eng', 'eng > man', 'man > eng', 'eng > man']",socialize,1,9,"yes, there are socialize and also looking for friends like this information",right socialize return chatting find friends like this share those information,社交,2,0,267116,109921,20.34611484031153,17.898603795508876,对对还社交还聊天这样这样找找找找,对 还有 社交 还 聊天 这样 找 朋友 分享 那些 资料,24.297156779566585,22.478097191195072,23.80843239289709,23.854045787567987
13601,UI18MAZ_0105,Interview,-1,18,"['然后', '那些', 'facebook', '那些', '很', '出名', '那些', 'zynga', '那些', '公司', '他们', '那边', '也', '是', '在', 'facebook', '赚', '几亿', '回来']",19,"['man > eng', 'eng > man', 'man > eng', 'eng > man', 'man > eng', 'eng > man']",facebook,0,8,"then those facebooks, those who are very famous, those companies of zynga, and they also earn hundreds of millions of dollars in facebook",those facebook those who are very famous zynga those companies are also on their side facebook come back hundreds of millions,Facebook,8,0,67077,0,22.339691163637166,34.64471130410952,Facebook那些那些那些出名那些那些那些那些那些那些那些公司那边也是是是是是赚赚赚赚赚几亿,然后 那些 Facebook 那些 很 出名 那些 Zynga 那些 公司 他们 那边 也 是 在 Facebook 赚 几亿 回来,27.69331003580611,24.283614275302156,16.71949663653474,16.41028060709991
13607,UI18MAZ_0105,Interview,-1,18,"['自己', '想', '找个', 'concept', '出来', '做', 'business', 'solution']",8,"['man > eng', 'eng > man', 'man > eng']",concept,0,7,i want to find a concept to do business solution,i want to find a concept come out to do business solution,概念,2,0,21334057,5051729,14.026566702707102,12.376365486958912,自己自己想概念出来做出来业务解决方案,自己 想 找个 概念 出来 做 业务 解决方案,14.124245295296127,14.124245295296127,23.032304421049414,22.830463737811247
13610,UI27FAZ_0102,Interview,-1,27,"['就', '啊', '那个', 'chemical', '的', 'company', '就', '会', '来', '啊']",10,"['man > eng', 'eng > man', 'man > eng', 'eng > man']",chemical,0,8,just then the company of chemical will come,that's chemical of company will come,化学,2,0,14699153,2123342,14.563992019236947,13.626805974485755,就啊啊化学的公司就就就会啊来啊来,就 啊 那个 化学 的 公司 就 会 来 啊,14.18950390833457,14.326663994022804,21.679885041372586,21.51135632087714
13613,UI27FAZ_0102,Interview,-1,27,"['啊', '它', '也', '是', '一个', 'company', 'that', 'origin', 'from', 'germany', 'okay']",11,['man > eng'],company,0,7,ah it is also a company that origin from germany okay,ah it is also one company that origin from germany okay,公司,2,0,53595544,31694321,12.697611986975334,9.726990279000544,来自德国的起源的公司好吧,啊 它 也 是 一个 来自 德国 的 公司 还好 吗,12.716826413116296,15.49405729389936,19.9546194283746,19.9546194283746
13614,UI27FAZ_0102,Interview,-1,27,"['因为', '他', '他', 'invest', 'a', 'lot', '在', '在', 'penang', 'almost']",10,"['man > eng', 'eng > man', 'man > eng']",invest,1,6,because he invest a lot is in penang almost,because he invest a lot in the penang almost,投资,2,0,2752591,18526372,16.98086288034576,10.501634252330367,几乎投资了很多在在在,因为 他 他 投资 很多 在 在 槟城 几乎,20.163988597254207,20.163988597254207,23.784396249973724,24.258838338992057
13616,UI27FAZ_0102,Interview,-1,27,"['还有', '啊', 'medline', '很多', '间']",5,"['man > eng', 'eng > man']",medline,0,7,and there are a lot of medline,also medline many rooms,Medline,7,0,51572,0,22.718921334457217,34.64471130410952,Medline很多很多很多很多很多,还有 啊 Medline 很多 间,27.33164840218763,25.483473775028475,24.420959724578083,23.963883014675773
13618,UI27FAZ_0102,Interview,-1,27,"['啊', 'service', 'okay', '完整', '的', '服务', '完整', '的', 'service', '给', '这个', '啊', '整个', 'hospital']",14,"['man > eng', 'eng > man', 'man > eng', 'eng > man', 'man > eng']",service,0,7,ah service okay complete service complete service to this ah the entire hospital,ah service okay complete service complete service give this hospital,服务,2,0,60653992,16773359,12.519122444376597,10.645043010782045,服务好的，好的服务完整的完整完整完整完整给给给给这个整整整医院,啊 服务 还 可以 完整 的 服务 完整 的 服务 给 这个 啊 整个 医院,13.08324870188756,13.08324870188756,22.77816429846377,22.418468581891844
13622,UI27FAZ_0102,Interview,-1,27,"['什么', '药', '药', '我们', '没有', 'specialty', '在', '药', '但是', '我们', '会', '有', '在', '他们', '啊']",15,"['man > eng', 'eng > man']",specialty,0,9,"what kind of medicine, we do not have specialty in medicine, but we will have them in them","what medicine we have not specialty in medicine, we will have them in them",专业,2,0,1986694,8376047,17.451283461087062,11.64687319718751,专业在在在药但是我们有有在他们,什么 药药 我们 没有 专业 在 药 但是 我们 会 有 在 他们 啊,21.550492620148628,20.797512175458937,24.420959724578083,23.854045787567987
13623,UI27FAZ_0102,Interview,-1,27,"['我们', '也', '是', '没有', '问题', '因为', '在', 'germany', '我们', '其实', '有', 'b-braun', 'hospital', '的']",14,"['man > eng', 'eng > man', 'man > eng', 'eng > man']",germany,0,7,we have no problem because we actually have b-braun hospital in germany,we have no problem because we are in germany we actually have b-braun hospital of,德国,2,0,25097984,2712071,13.79215356109347,13.27374778713443,德国B-Braun医院的我们也是是没有没有因为问题,我们 也 是 没有 问题 因为 在 德国 我们 其实 有 B - Braun 医院 的,26.658918099835795,28.062924365283752,18.39511171564811,21.340125876262125
13624,UI27FAZ_0102,Interview,-1,27,"['因为', '我们', '已经', '足够', '东西', '来起', '一间', 'hospital']",8,['man > eng'],hospital,0,8,because we are enough to get up a hospital,because we are enough to get up hospital,医院,2,0,16402168,2527828,14.405838525703999,13.375244432658388,因为因为已经东西来起一间医院,因为 我们 已经 足够 东西 来起 一间 医院,11.83130070524779,18.21015539633783,22.204326466725497,22.204326466725497
13625,UI27FAZ_0102,Interview,-1,27,"['我们', '有', '五个', 'manage', 'manufacturing', 'plant', 'okay']",7,['man > eng'],manage,1,6,we have five manage manufacturing plant okay,we have five manage manufacturing plant okay,管理,2,0,7127517,39810281,15.608253564905258,9.398073585201308,我们我们五管理制造厂好,我们 有 五个 管理 制造 工厂 好 的,18.12101311687557,18.12101311687557,21.24791812155391,21.202304726883007
13631,UI27FAZ_0102,Interview,-1,27,"['这个', 'cannula', '是', '我们', '的', 'centre', 'of', 'excellence']",8,"['man > eng', 'eng > man', 'man > eng']",cannula,0,7,this cannula is our center of excellence,this cannula is ours centre of excellence,套管,2,1,274433,0,20.30712726193081,34.64471130410952,这个套管是是我们的的,这个 套管 是 我们 的 卓越 中心,23.310869684338336,23.310869684338336,24.110228563739177,24.110228563739177
13633,UI27FAZ_0102,Interview,-1,27,"['意思', '讲', '啊', '全世界', '只有', 'malaysia', 'produce', '这个', 'product', '啊', '就是', '在', '槟城']",13,"['man > eng', 'eng > man', 'man > eng', 'eng > man']",malaysia,0,8,"meaning, there is only malaysia produce in the world. the product is in penang","meaning, there is only the world only malaysia produce this product ah in penang",马来西亚,4,0,1142711,289601,18.249192558559205,16.50100424557842,马来西亚生产的产品啊啊啊啊啊啊啊啊啊啊啊啊是在在,意思 讲 啊 全世界 只有 马来西亚 农产品 这个 产品 啊 就是 在 槟城,27.217533528272057,25.14424944034129,20.126123932057443,21.833890624429994
13636,UI27FAZ_0102,Interview,-1,27,"['它', '的', 'saline', '是', 'special', '在', '它', '的', 'bottle', '它', '的', 'bottle', '是', 'd.', 'h.', 'p.', 'free', 'p.', 'v.', 'c.', 'free', '的']",22,"['man > eng', 'eng > man', 'man > eng', 'eng > man', 'man > eng', 'eng > man', 'man > eng', 'eng > man', 'man > eng', 'eng > man']",saline,1,6,its saline is the bottle of special in its bottle.,its saline yes special in it bottle its bottle yes d. h. p. free p. v. c. free of,盐水,2,0,1467292,3481,17.888497135437763,22.87942520538584,它盐水是特殊在在的瓶它的瓶是d。H。p。免费p。v。c。免费的,它 的 盐水 是 特别 的 在 它 的 瓶子 它 的 瓶子 是 d 。 H 。 p 。 免费 p 。 v 。 c 。 自由 的 的,20.174683876948503,20.174683876948503,23.854045787567987,23.977045822558953
13641,UI27FAZ_0102,Interview,-1,27,"['对', 'so']",2,['man > eng'],so,2,2,so,right so,所以,2,2,495581448,13406620,9.488674768835141,10.96826908079729,对所以,对 所以,15.377455956804765,10.729991849734068,20.851489188494334,20.851489188494334
13647,UI27FAZ_0102,Interview,-1,27,"['所有', '有', '有', 'defects', '的', '他们', '会', '拿', '进去', '做过']",10,"['man > eng', 'eng > man']",defects,0,7,all of them with defects will take it in and do it,all there are defects they will take it in and do it,缺陷,2,0,5221380,984898,16.05722198155069,14.735096508671091,缺陷的的他们会拿进去做做过,所有 有 有 缺陷 的 他们 会 拿 进去 做过,19.310362368302478,20.38099222128149,24.420959724578083,24.240698286244307
