,file,type,conversation,speaker,filtered_transcript_2015,length_of_turn,direction_of_code_switches,first_cs_word,first_cs_word_eng_pos,word_length_eng,english_translation,english_wbw_translation,first_cs_word_zh,word_length_zh,first_cs_word_zh_pos,first_cs_word_eng_raw_freq,first_cs_word_zh_raw_freq,first_cs_word_eng_freq,first_cs_word_zh_freq,chinese_translation,chinese_wbw_translation,cs word en ch surprisal,cs word en wbw ch surprisal,cs word zh h5 surprisal,cs word zh wbw h5 surprisal
13762,NI23FBQ_0101,Interview,-1,23,"['然后', '他', '的', 'angel', '是', '谁', 'so']",7,"['man > eng', 'eng > man', 'man > eng']",angel,0,5,then who is his angel so so,then angel who is it so,天使,2,0,4653722,32482,16.223268109221866,19.65735845887044,然后然后他天使是是是,然后 他 的 天使 是 谁 所以,16.887146374856272,17.949189708095616,18.898757871127028,18.291330031264494
13764,NI23FBQ_0101,Interview,-1,23,"['也', '是', 'cheerleading', '的']",4,"['man > eng', 'eng > man']",cheerleading,1,12,also cheerleading,too cheerleading of,啦啦队,3,0,75077,6607,22.177138327146658,21.954931674732247,也啦啦队的的,也 是 啦啦队 的,16.64957669399355,17.524490502562934,19.586136879798886,18.40787090926776
13771,NI23FBQ_0101,Interview,-1,23,"['呃', 'then', '就', 'but', 'the']",5,"['man > eng', 'eng > man', 'man > eng']",then,2,4,uh then,well then at once but the,然后,2,2,283578912,5126199,10.294046697993288,12.355253249378546,呃然后,呃 然后 就 但是,10.925130543040797,7.223521679969857,8.651474728475424,8.651474728475424
13774,NI23FBQ_0101,Interview,-1,23,"['她', '的', 'neighbour', '穿']",4,"['man > eng', 'eng > man']",neighbour,0,9,her neighbour,her neighbour wear,邻居,2,0,1314827,198286,18.04678015246881,17.04748801011698,她的邻居穿,她 的 邻居 穿,17.19933420116479,17.19933420116479,17.300189599089617,17.300189599089617
13777,UI11FAZ_0103,Interview,-1,11,"['我', '对', '我', '的', 'parents', '并', '不是', '那么', '孝顺']",9,"['man > eng', 'eng > man']",parents,0,7,i am not so filial to my parents,i am to me parents not so filial,父母,2,0,35573524,1949899,13.28892114682291,13.749743336950376,父母并并并并不是那么孝顺孝顺,我 对 我 的 父母 并 不是 那么 孝顺,7.233641933910931,14.70234416420171,16.998551884217655,15.600611459470967
13778,UI11FAZ_0103,Interview,-1,11,"['也', '有', '很多', 'teenagers', '会', '起来', 'share', '我']",8,"['man > eng', 'eng > man', 'man > eng', 'eng > man']",teenagers,0,9,there are also many teenagers who will get up to share me,there are a lot of teenagers get up share i,青少年,3,0,1354752,2092,18.003624363122253,23.61404416786258,青少年会会会会会分享我,也 有 很多 青少年 会 起来 分享 我,16.729484013352018,17.49279266468152,19.732926238455768,17.266807543664093
13780,UI11FAZ_0103,Interview,-1,11,"['然后', '回去', '过后', '就', '觉得', '我', '会', '对', '对', 'parents', '好', '一点', '然后', '对', '家人', '好', '一点']",17,"['man > eng', 'eng > man']",parents,0,7,"after i go back, i feel that i will be better to parents and then treat my family better","after i go back, i feel that i will be right parents it's better and then nice to your family",父母,2,0,35573524,1949899,13.28892114682291,13.749743336950376,父母好然后我对对好好好好点然后对家人一好,然后 回去 过后 就 觉得 我会 对 对 父母 好 一点 然后 对 家人 好 一点,14.720815413180523,14.471134314676645,16.998551884217655,15.916289967821587
13782,UI11FAZ_0103,Interview,-1,11,"['他们', '是', '拍摄', '那个', '怎样', '杀', '那些', 'animals', '的']",9,"['man > eng', 'eng > man']",animals,0,7,they are shooting that way to kill those animals,they are shooting that how to kill those animals of,动物,2,0,25021664,1893334,13.796547309853446,13.792213797785424,他们他们拍摄怎样杀杀动物的,他们 是 拍摄 那个 怎样 杀 那些 动物 的,14.329130193440449,14.329130193440449,16.276792248534957,16.66366034034463
13793,UI11FAZ_0103,Interview,-1,11,"['比如', '因为', '有些', '人', '那时', '侯', '那些', 'teenagers', '很']",9,"['man > eng', 'eng > man']",teenagers,0,9,"for example, because some people at that time those teenagers were very good","for example, because some people are those at that time teenagers very",青少年,3,0,1354752,2092,18.003624363122253,23.61404416786258,青少年很很人人人人那时很很,比如 因为 有些 人 那时 侯 那些 青少年 很,16.61073504974408,17.559720546587645,19.732926238455768,17.121626994783565
13804,UI11FAZ_0103,Interview,-1,11,"['看', '这是', '看', '很', '个人', '的', 'individuals', '的']",8,"['man > eng', 'eng > man']",individuals,0,11,seeing this is a very personal individuals,seeing this is very personal individuals of,个人,2,0,28901474,13311228,13.588581971900744,10.978570969640767,看这看很个人个人的,看 这 是 看 很 个人 的 个人 的,16.391349935465573,16.391349935465573,16.78909435205072,16.78909435205072
13805,UI11FAZ_0103,Interview,-1,11,"['就是', '好像', '比如', '跟', 'god', 'promise', '了', '说', '我', '这', '一辈子', '一定', '是', 'vegetarian', '这样', '子', '所以', '他们', '就', '吃', '讲', '吃', '斋']",23,"['man > eng', 'eng > man', 'man > eng', 'eng > man']",god,0,3,"it seems to be like god promise, saying that i must be vegetarian in my life, so they eat and talk about fasting.","it seems to be like a following god promise it is said that my life must be in my life vegetarian so so, they just eat and talk about fasting",上帝,2,0,146667708,735716,11.245245684174824,15.1559218629315,上帝的上帝承诺了了说一辈子是是是是是是这样这样这样,就是 好像 比如 跟 上帝 应许 了 说 我 这 一辈子 一定 是 素食主义者 这 样子 所以 他们 就 吃 讲 吃斋,14.817496808454125,13.190251659944787,19.732926238455768,17.93375669455239
13806,UI11FAZ_0103,Interview,-1,11,"['有', '那个', 'promise', '在']",4,"['man > eng', 'eng > man']",promise,1,7,there is that promise in,have that promise exist,承诺,2,0,14463371,678396,14.587321202569276,15.272943166253285,有那个承诺在,有 那个 承诺 在,16.40580895969138,16.277407801810934,18.2253379365027,18.2253379365027
13810,NI13MBQ_0101,Interview,-1,13,"['对', 'full-time']",2,['man > eng'],full-time,2,9,for full-time,right full-time,全职,2,2,2478075,8123,17.132433288154875,21.65691437506698,对全职,对 全职,18.54298136532145,19.877848009137704,19.88596514043756,19.88596514043756
13812,NI13MBQ_0101,Interview,-1,13,"['共度', '了', '两年', 'so', 'it', 'was', 'a', 'very', 'memorable', 'time']",10,['man > eng'],so,2,2,two years of so it was a very memorable time,two years so it was a very memorable time,所以,2,2,495581448,13406620,9.48867476883514,10.96826908079729,共度度两年，所以这是一个非常令人难忘的时期,共度 了 两年 所以 这是 一个 非常 难忘 的 时刻,8.76216336575393,8.653867513282172,9.203177556739032,9.56317889069569
13814,NI13MBQ_0101,Interview,-1,13,"['我', '我', '有', 'spine', 'injury']",5,['man > eng'],spine,0,5,i i have spine injury,i have spine injury,脊柱,2,0,3671017,10051,16.565473344691622,21.34965987855191,我我脊柱损伤,我 我 有 脊柱 受伤,17.38370752209442,17.38370752209442,20.194044073885507,18.546168423135683
13815,NI13MBQ_0101,Interview,-1,13,"['那个', 'mattress', '对', '我', '来讲', '是', '很', '重要', '的', 'to', 'other', 'people', 'is']",13,"['man > eng', 'eng > man', 'man > eng']",mattress,0,8,that mattress is very important to me,that mattress it's important to me to other people is,床垫,2,0,1018929,0,18.414599613515698,34.64471130410952,那个床垫对对我来讲是很重要重要重要,那个 床垫 对 我 来讲 是 很 重要 的 对 别人 是,18.472364150073144,18.472364150073144,18.357090919830885,18.357090919830885
13816,NI13MBQ_0101,Interview,-1,13,"['如果', '那个', 'mattress', '不', '适合', '我', '睡', '的', '话', '我', '会']",11,"['man > eng', 'eng > man']",mattress,0,8,"if that mattress is not suitable for me, i will","if that mattress if it is not suitable for me to sleep, i will",床垫,2,0,1018929,0,18.414599613515698,34.64471130410952,如果床垫不不适合睡的话话会我,如果 那个 床垫 不 适合 我 睡 的话 我会,18.14050120804423,18.14050120804423,18.187489880946412,17.76894255405265
13817,NI13MBQ_0101,Interview,-1,13,"['对', 'so']",2,['man > eng'],so,2,2,so,right so,所以,2,2,495581448,13406620,9.48867476883514,10.96826908079729,对所以,对 所以,5.991165086462494,7.37223410280087,10.064129965911228,10.064129965911228
13818,NI13MBQ_0101,Interview,-1,13,"['因为', '我', '也', '住', '蛮', '靠近', '的', '所以', 'i', ""don't"", 'really', 'need', 'a', 'place', 'to', 'stay', 'in', 'on', 'campus']",19,['man > eng'],i,2,1,"because i also live closer, i really need a position to stay in on campus","because i also live closer, so i really need a place to stay in on campus",我,1,2,1701439641,86117888,7.709112883174069,8.284901701364609,我真的需要一个住在校园的地方,因为 我 也 住 蛮 靠近 的 所以 我 真的 需要 一个 住 在 校园 的 地方,10.188356788947635,10.188356788947635,4.324580004489453,1.9860901192961637
13835,NI13MBQ_0101,Interview,-1,13,"['我们', '的', 'age', 'difference', '都', '是', 'two', 'years', 'each']",9,"['man > eng', 'eng > man', 'man > eng']",age,0,3,our age difference is two years each,our age difference all two years each,年龄,2,0,66337449,1820579,12.389901510691004,13.848745390083453,我们年龄差异都都都都,我们 的 年龄 差异 都 是 每个 两年,13.504244621980064,13.504244621980064,16.618507697100494,15.722289034887355
13840,NI13MBQ_0101,Interview,-1,13,"['他', '跟', '他', '的', 'brother', '是']",6,"['man > eng', 'eng > man']",brother,0,7,he and his brother are,he is with him brother yes,兄弟,2,0,29978835,1023413,13.535780725025022,14.679754270238757,他他的兄弟是,他 跟 他 的 兄弟 是,4.806676812416839,14.144402090590287,18.291330031264494,18.291330031264494
13843,NI13MBQ_0101,Interview,-1,13,"['对', 'so']",2,['man > eng'],so,2,2,so,right so,所以,2,2,495581448,13406620,9.48867476883514,10.96826908079729,对所以,对 所以,5.991165086462494,7.37223410280087,10.064129965911228,10.064129965911228
13844,NI13MBQ_0101,Interview,-1,13,"['我', 'i', 'think', 'mine', 'with', 'my', 'siblings', 'is', 'still', 'quite', 'okay']",11,['man > eng'],i,2,1,i think mine with my siblings is still quite okay,i i think mine with my siblings is still quite okay,我,1,2,1701439641,86117888,7.709112883174069,8.284901701364609,我我认为我和我的兄弟姐妹还不错,我 我 认为 我 和 我 的 兄弟姐妹 还 不错,13.160070614431497,13.160070614431497,4.324580004489453,4.324580004489453
13846,NI13MBQ_0101,Interview,-1,13,"['那个', 'equipment', '都', '很', '贵']",5,"['man > eng', 'eng > man']",equipment,0,9,that equipment is very expensive,that equipment very expensive,设备,2,0,20912538,6610148,14.055356883414143,11.988460161013696,那个设备都都很贵,那个 设备 都 很 贵,17.042087080672392,17.042087080672392,17.899123268813526,17.899123268813526
13852,NI13MBQ_0101,Interview,-1,13,"['好像', '他们', '会', 'encourage', 'you', 'to', 'study', 'harder']",8,['man > eng'],encourage,1,9,it seems that they will be encourage you to standy harder,it seems that they will encourage you to study harder,鼓励,2,1,7669234,2853328,15.50257065095196,13.200497135508844,好像他们鼓励您更努力地学习,好像 他们 会 鼓励 您 更 努力 地 学习,17.324550958773475,17.190587232298142,16.953043130281745,16.441800057442627
13859,NI13MBQ_0101,Interview,-1,13,"['去', 'go', 'and', 'find', 'online', 'so', 'like', 'i', 'think', 'after', 'we*', 'i', 'have', 'gone', 'into', 'a', 'the', 'my', 'actual', 'job', 'then', 'i', 'will', 'know', 'what', 'the', 'trend', 'is', 'like', 'then']",30,['man > eng'],go,1,2,go to go and find online so like i think after we* i have gone into a the my actual job that one that the time is like then,go go and find online so like i think after we* i have gone into a the my actual job then i will know what the trend is like then,去,1,1,134429432,12861295,11.37094791373408,11.02817872538018,去去网上寻找，就像我认为我已经完成了我的实际工作一样，我会知道那时的趋势,去 去 网上 找到 在线 上 ， 就 像 我 认为 我 已经 完成 了 我 的 实际 工作 之后 ， 我会 知道 那时 的 趋势,11.499614157600714,11.499614157600714,9.35644168544566,9.35644168544566
13864,NI13MBQ_0101,Interview,-1,13,"['会', 'regret', '一点点', 'i', ""didn't""]",5,"['man > eng', 'eng > man', 'man > eng']",regret,0,6,will regret a little bit i,meeting regret a little bit i,后悔,2,1,4540999,73567,16.258643421018803,18.477940163885663,会后悔一点点,会 后悔 一点点 我,16.213424144775313,15.472359456161984,17.495718286754688,17.495718286754688
13866,NI13MBQ_0101,Interview,-1,13,"['你', '一定', '会', '先', 'notice', '他', '的']",7,"['man > eng', 'eng > man']",notice,0,6,you will definitely notice him first,you will definitely first notice his,注意,2,1,20994638,8134032,14.049704132468108,11.689172068284478,你你一定会注意他他的他,你 一定 会先 注意 他 的,14.656526138760167,14.844085520925603,10.360372205171474,13.091828577771036
13870,NI13MBQ_0101,Interview,-1,13,"['可是', '我', '的', 'roommate', '就是', '那种', '人']",7,"['man > eng', 'eng > man']",roommate,1,8,but my roommate is the kind of person,but mine roommate it's the kind of person,室友,2,0,499265,0,19.44377546207599,34.64471130410952,可是我室友就就是那种人人,可是 我 的 室友 就是 那种 人,11.389807492231403,15.015294373008002,18.824222109497995,18.334985481516267
13876,NI13MBQ_0101,Interview,-1,13,"['他们', 'they', 'are', 'both', 'very', 'good', 'friends', 'i', 'should', 'say', 'then', '好像', 'tsk', 'they', 'will', 'lend', 'a', 'listening', 'ear', 'when', 'you', 'need', 'one', 'then']",24,"['man > eng', 'eng > man', 'man > eng']",they,2,4,their both very good friends i should say then seems to be tsk they will lend a listening ear when you need one then,them they are both very good friends i should say then like tsk they will lend a listening ear when you need one then,他们,2,2,739975345,46390451,8.910319747450705,9.177386768008562,他们他们都是非常好的朋友，然后我应该说好像tsk，当你需要时，他们会借一个听力的耳朵,他们 他们 俩 都 是 非常 好 的 朋友 ， 我 应该 说 好像 tsk 他们 会 在 需要 时借 一张 听力,7.946523052374427,6.774082414950499,7.721611578517268,7.721611578517268
13881,NI13MBQ_0101,Interview,-1,13,"['蛮多', '因为', 'is', 'is', 'a', 'major', 'distraction', '有时候', 'like']",9,"['man > eng', 'eng > man', 'man > eng']",is,1,2,there are quite a lot because is a major distral is sometimes like,a lot of because is is a major distraction sometimes like,是,1,2,2993815184,309573295,6.89388369258764,6.439005520662573,蛮蛮多是一个主要的干扰有时候,蛮多 因为 是 一个 主要 的 干扰 有时候 喜欢,9.20823452787788,9.20823452787788,7.9530626000220215,5.90297686474909
13883,NI13MBQ_0101,Interview,-1,13,"['可能', '有些', '人', '会', '说', '我们', '是', 'jump', 'on', 'the', 'bandwagon', '因为', 'this', 'is', 'their']",15,"['man > eng', 'eng > man', 'man > eng']",jump,1,4,maybe some people will say that we are jump on the bandwagon because this is their,maybe some people will say that we are jump on the bandwagon because this is their,跳,1,1,4773439,201452,16.18662411690712,17.02463470114942,可能可能有些会说是是跳上潮流因为这是他们的,可能 有些 人会 说 我们 是 跳 上 潮流 因为 这是 他们 的,15.385518608483865,15.385518608483865,15.18025368176549,14.962717220471792
